PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 PC21 PC22 PC23 PC24 PC25 PC26 PC27 PC28 PC29 PC30 PC31 PC32 PC33 PC34 PC35 PC36 PC37 PC38 PC39 PC40 PC41 PC42 PC43 PC44 PC45 PC46 PC47 PC48 PC49 PC50 PC51 PC52 PC53 PC54 PC55 PC56 PC57 PC58 PC59 PC60 PC61 PC62 PC63 PC64 PC65 PC66 PC67 PC68 PC69 PC70 PC71 PC72 PC73 PC74 PC75 PC76 PC77 PC78 PC79 PC80 PC81 PC82 PC83 PC84 PC85 PC86 PC87 PC88 PC89 PC90 PC91 PC92 PC93 PC94 PC95 PC96 PC97 PC98 PC99 PC100 
 2.163372e+00  1.220223e+00 -1.690782e+00 -9.894244e-01  4.827070e-01 -1.756436e-01 -6.367152e-01 -2.762795e-01 -1.665832e-01 -1.584490e+00  1.685327e+00 -1.117233e-01  1.627851e+00 -1.686265e+00 -1.158629e+00  2.487026e-01  6.154898e-02  2.159317e+00  4.842569e-01 -5.755032e-01  6.459069e-01 -1.663057e+00 -2.502959e+00  8.913543e-02  6.956614e-01 -1.269418e+00 -1.012124e+00 -6.247948e-01 -8.466308e-01  1.782528e+00 -1.778653e-01 -5.860876e-01  1.478620e+00  1.326058e+00  2.731807e-02  1.701951e+00  1.185917e+00  1.191551e+00 -7.522423e-01 -3.182854e-01 -3.152662e-01 -6.164250e-01  1.011142e+00  6.322139e-01 -3.611460e-01  3.832609e-01  3.811178e-01  1.020553e+00 -1.040394e+00  3.209135e-02 -1.455957e-01 -2.432915e-01 -1.787630e-01 -5.716153e-01  1.002757e+00 -2.695117e-01  2.161948e-01  7.210401e-01 -1.520114e-01  2.154909e-02  3.609863e-01 -3.438500e-01 -2.686402e-01 -6.643302e-02 -2.441211e-01 -9.670094e-01  6.626471e-01 -6.859017e-01  9.460699e-01  3.822164e-01  6.246194e-01  5.816357e-01 -7.172072e-01  1.254649e-01 -1.118428e-01  3.135335e-02  3.928413e-02 -4.566379e-01 -2.061262e-01  7.833829e-01  6.781875e-02 -3.264021e-02  1.035926e-01 -2.920557e-01 -1.095639e-01  2.395238e-01  1.927439e-01  2.526424e-01 -1.634354e-01  1.324410e-01  2.233782e-01 -2.434863e-01  2.674946e-01 -2.571110e-01  1.662396e-01  7.201404e-03  4.185260e-02  1.080705e-01  1.182112e-02  4.350506e-02  2.000000e+00
-8.069558e-01 -4.589423e-01 -9.348817e-01 -1.090469e+00 -6.708936e-01  8.599550e-02 -9.453070e-01 -1.553799e+00 -3.060255e+00 -1.455542e+00  1.251345e+00 -1.962458e-01 -3.015912e-01 -2.553310e+00  1.396818e-01  5.403920e-01  1.995994e+00 -9.155082e-01  1.847057e+00 -8.507643e-01 -6.361953e-01 -1.168961e+00  1.581457e+00  7.076457e-01 -8.371083e-01  4.470222e-01 -1.683292e+00 -8.723827e-01 -1.000897e+00  2.192787e-01  7.308030e-01 -6.487250e-01  1.098024e-01  7.817627e-01 -1.176800e+00 -8.180918e-02 -1.017260e+00  3.052326e-01 -6.757114e-01 -2.496867e+00 -1.413009e+00 -1.750738e+00 -1.537404e-01 -1.660063e+00  3.292206e-01  1.005901e-01  9.082455e-01 -3.691418e-01 -6.591616e-02  1.839450e-02  5.153765e-01 -2.529764e-01 -1.863033e-01 -6.408141e-01 -9.576489e-02 -1.193003e-01  2.243081e-01  5.556772e-01 -1.076677e+00  6.146497e-01 -1.420624e-01  1.036005e+00  1.993386e-01 -9.049738e-03  1.459562e-02  3.360311e-01  9.634505e-01 -3.319502e-01  1.817660e-02  5.874187e-01  6.831542e-01  2.647764e-01  2.600253e-01 -9.495677e-03  1.386353e-01  8.594198e-02 -1.824314e-02 -5.218025e-01 -8.117401e-03  2.409516e-01  3.626274e-01  1.188817e-02 -2.774603e-01  3.660322e-01  6.187859e-01  7.224404e-02 -1.888560e-01 -3.445189e-02  9.344823e-02  4.030532e-01 -6.669435e-02  2.204832e-01 -2.845416e-01  3.430397e-01 -3.211473e-01  3.761589e-01 -2.295055e-02 -7.827063e-02  1.898153e-02 -1.373255e-03  2.000000e+00
-2.259706e+00 -5.743030e-01  3.748198e+00  1.062718e-01  1.014956e+00 -1.655533e+00  1.263708e-01 -1.268450e+00  5.056244e-01  2.832886e+00 -6.818940e-01  1.163591e+00  6.360795e-02 -7.432910e-01 -7.910956e-01  6.987798e-01 -1.156721e+00 -8.687584e-01  2.615038e+00  8.228438e-01  5.882678e-01  1.181876e+00  1.224731e+00  1.201159e+00 -1.931950e+00 -1.576493e+00  2.114803e-01 -1.693594e-01  9.398144e-01 -1.325058e-01  2.099523e-01 -1.456945e+00 -1.243185e+00 -2.229598e+00 -1.178236e+00  1.018875e+00 -2.151007e+00  3.269003e-01  6.051682e-01 -2.362594e-01 -1.501681e+00  1.490492e+00 -5.893187e-01  2.624047e-01  3.920688e-01  1.713782e-01 -2.955160e-01  4.296203e-01 -2.134220e-01  6.943904e-01 -1.970249e-01  3.545251e-01 -7.332409e-01 -2.218330e-01  6.781599e-01 -1.416715e-02  4.097745e-01 -1.180883e-01  4.417743e-01  7.190808e-01  4.604998e-01 -3.742190e-01  4.136641e-01 -5.928464e-01 -1.211463e-01 -8.259886e-01  3.491947e-01 -8.901707e-01  7.318401e-03  3.985205e-01  2.573384e-01 -1.982326e-01  3.708565e-01  1.674031e-02  5.048021e-01 -5.131331e-01  2.343390e-01  2.768979e-02  3.311406e-01 -9.864666e-02 -6.524095e-02  1.557035e-01 -1.804832e-01 -7.925658e-01 -1.319656e-03  2.947028e-01 -6.095471e-01  3.645981e-01  4.610459e-01  2.973171e-01 -3.526066e-01 -1.326352e-01 -2.651191e-01 -8.321777e-02  6.683530e-02 -7.021105e-02  2.256846e-01  3.368035e-02 -3.764611e-02 -1.325243e-03  2.000000e+00
-2.364372e+00  4.587662e-01  1.520278e+00  2.914666e+00 -7.676373e-01  3.140126e+00 -5.768723e-02  2.794595e-01 -1.059592e+00 -1.193073e+00  5.972371e-03  3.052671e-01  1.398229e+00  1.084245e+00 -6.730509e-01  9.903256e-01 -1.465309e+00  7.065981e-02 -1.184986e-01 -3.786641e-01  9.308612e-01 -4.882365e-01 -8.622736e-01 -1.933329e+00 -2.910405e-01  1.750034e+00  2.027213e+00  9.331919e-01 -5.761659e-01 -3.493095e-01  2.608707e-01  2.467701e-01  8.988930e-01  9.969436e-01 -3.467918e-01 -1.274795e+00  2.902927e-01  1.476158e-01 -6.843954e-01 -6.610020e-01 -1.586066e+00  1.196209e+00 -6.543144e-01 -1.010294e+00  7.357778e-01 -2.254499e-01  5.457227e-01 -1.230325e+00  9.880422e-02 -3.392501e-01 -7.705024e-01 -5.506374e-01  1.478462e+00 -4.212120e-01  1.029417e+00  1.116586e+00 -2.254962e+00  9.163343e-02  3.262862e-01  6.017071e-01 -7.522147e-01  5.178659e-01 -1.864642e-01 -2.694244e-01  3.237090e-01 -1.045163e-01  1.050742e+00  6.763282e-01 -3.577019e-01  4.245705e-01  8.742018e-01 -9.519752e-02  1.569936e-01  3.233499e-02  6.826665e-01 -3.617853e-01 -2.401291e-01 -1.023625e-01 -2.307347e-01 -1.896857e-01  2.357516e-01 -4.496488e-01  5.075469e-01  3.840463e-01  1.776718e-01  7.187276e-02  3.343980e-01  2.216450e-01 -3.454227e-01 -9.120093e-02 -3.317602e-01  3.103216e-02  2.853891e-01 -1.471278e-01  6.939107e-02 -3.086740e-01  8.099678e-02 -6.549913e-02  1.813816e-04  1.059542e-02  2.000000e+00
-3.001869e-01  7.223673e-01  2.354736e+00 -9.051788e-02 -8.153574e-01  1.573047e+00 -1.266944e+00 -1.614575e+00  3.841229e-01  2.257752e+00  9.992354e-01  1.062329e+00 -1.843552e+00 -9.761142e-01  3.031650e+00 -1.811689e+00 -4.440510e-01 -2.017182e-01 -6.685136e-01 -2.291213e+00  1.858664e+00 -7.719720e-01 -3.756244e-01  1.522400e+00  3.458733e-01  1.848282e+00  1.673414e+00 -8.703366e-01 -9.426556e-01  5.181815e-01  6.030763e-01  2.942833e-01  8.024360e-01 -7.603150e-01  1.456843e-01  5.678401e-01  3.059172e-01 -7.610137e-01  1.569378e+00  3.909602e-01 -3.339366e-02 -1.767660e-01 -1.389987e-01 -1.101374e+00 -1.198755e+00 -1.005017e+00  2.370932e-01  1.140412e-01  1.120411e+00  1.196426e+00  7.232586e-01  2.537935e-01 -4.080406e-01  2.761234e-01 -4.880309e-01 -7.956926e-01 -1.578794e-01  3.650771e-02 -9.198313e-01 -2.040970e-01  6.747796e-02 -8.692285e-01 -3.871787e-01  1.564573e-01 -2.315232e-01 -1.997762e-01  6.358940e-02 -5.230861e-01 -5.938144e-01 -3.535604e-01 -4.745951e-01 -1.425882e-01 -1.728952e-01 -4.461603e-01 -2.666229e-01 -5.499489e-01  2.663172e-01 -5.531877e-02  4.140728e-01 -4.883579e-02  6.128221e-01 -1.480522e-01 -1.303942e-02  4.398457e-01  1.341761e-02  3.535053e-01  4.145240e-01  1.950931e-01  3.270716e-02 -2.333559e-01  1.413551e-01  3.967434e-02 -4.938536e-01  8.594454e-02  1.551831e-01  2.104113e-01  1.674445e-01 -7.801160e-02  5.058940e-02  3.801077e-02  2.000000e+00
 2.918052e+00 -2.176423e+00 -4.265747e+00 -1.459230e+00  1.863189e+00 -2.457057e+00 -1.114516e+00 -2.742695e-01  1.018508e+00 -1.480026e+00  2.050376e+00  1.297094e+00 -1.733226e+00  7.064787e-01  1.365630e+00 -1.300448e+00 -3.056055e-01  1.779702e+00 -1.950791e+00  2.049573e+00 -1.728728e+00 -5.367844e-01  2.071082e+00  1.367467e+00  1.153757e+00 -1.150879e+00  1.149912e+00 -5.873775e-01 -1.945120e+00 -4.443899e-01  4.223104e-01  3.065702e+00 -2.985671e-01 -8.351274e-01 -1.073816e+00 -1.493535e-01 -8.832779e-01  1.266239e+00  7.806135e-01  4.741834e-01 -7.840904e-01 -1.944708e-01 -9.822222e-01 -1.012873e-01 -1.517201e+00  5.025172e-01 -3.008237e-01  9.560835e-01  1.614404e-01 -1.141263e+00 -1.111906e+00 -3.373950e-01  4.902312e-01  2.607917e-01  2.183257e-01  5.949416e-01  4.514653e-01 -7.538887e-02 -5.899320e-01 -7.984593e-02 -1.202898e+00  6.210613e-01 -2.795159e-01  1.230362e-01 -9.208861e-01  2.059987e-01  6.894041e-01 -1.961705e-01  3.571734e-01  1.624867e-01  5.455665e-01 -2.821353e-01 -3.044812e-01 -4.877176e-01 -1.582716e-01 -4.337792e-01 -4.513524e-01  5.167409e-01 -3.930345e-01  2.111595e-01  1.048210e-01  1.312921e-02 -6.131664e-03  1.481078e-01  3.379541e-01 -3.722095e-01 -2.610894e-01  2.364668e-01  2.733653e-01 -2.498600e-01  2.484034e-01 -2.822013e-01 -5.055357e-03  1.934012e-01  3.543750e-02 -1.780268e-01  3.206480e-02 -1.039792e-01  2.027040e-02 -2.970368e-03  2.000000e+00
-3.029036e+00  6.955535e-01 -1.307780e-01 -1.717354e+00 -2.987914e+00  1.448972e+00  7.634049e-01 -5.068307e-01  2.580377e+00  2.509869e+00 -3.974907e-02 -7.841249e-01 -5.880608e-01 -5.872387e-01 -3.454256e+00  1.100332e+00  1.065113e+00  3.012632e+00  2.399036e-01  3.915888e-01  4.064035e-01 -9.896277e-01 -9.157940e-02  1.460636e+00 -6.846885e-01 -1.010613e+00 -4.540939e-01 -2.059401e+00  6.921227e-01  7.220223e-01  2.830082e-01  4.934438e-01  1.128621e+00 -1.844219e+00 -2.503032e-02 -9.296362e-01  1.872189e+00 -1.380742e-01 -1.490961e-01 -4.558008e-01 -1.737663e-01 -1.345570e+00  1.383169e+00  9.043209e-01 -1.709647e-01 -4.288948e-02 -9.047188e-01  5.254543e-02 -7.979261e-01 -9.077826e-02  1.114435e+00  1.883993e-01  1.074397e+00  5.714628e-01 -2.121595e-01  4.172330e-01 -5.698099e-01 -3.054163e-01  3.727324e-01  7.941986e-01  8.434320e-02 -5.932988e-02  1.147754e+00  4.373798e-01  3.564475e-01  2.506520e-01 -5.719900e-02  4.256519e-01 -2.887827e-01 -1.981723e-01 -9.630275e-01  3.690958e-01  4.642556e-02  5.342115e-01 -3.631073e-01  7.881001e-02  4.746791e-01  1.331425e-01  4.121972e-02  2.757861e-01 -1.934374e-01 -4.809912e-02 -8.528155e-02  2.002646e-01  1.375517e-01 -2.762567e-01 -4.348628e-01  4.855542e-01 -2.922664e-01  2.412261e-01 -1.897821e-01  9.866398e-02  2.016021e-01  7.957498e-02  2.851940e-01  1.175942e-01  2.730128e-01  1.890262e-01  4.403847e-02 -6.849267e-03  2.000000e+00
 2.058696e+00  4.730944e+00 -9.765803e-01  5.375280e-01  7.362095e-01 -1.980647e+00 -2.202004e+00 -1.904855e+00 -6.881901e-02  3.164307e-01  7.431650e-02  2.828896e-01 -1.209464e+00  5.922231e-01 -1.386592e+00  5.751588e-01  9.315490e-01 -4.219983e-02  9.914788e-01 -1.004508e+00 -1.229044e+00  1.132498e+00 -3.079605e-01 -1.587694e+00 -2.042107e+00 -1.020718e+00 -1.757779e+00  7.646251e-01 -6.680492e-01 -1.026189e+00 -1.015181e+00  1.051669e+00  3.910521e-01 -8.766418e-01  2.277884e-01  5.458979e-01  4.693100e-01  6.227138e-01 -5.702721e-02  1.519647e-01  1.265252e+00  1.036332e+00  1.391817e+00 -1.039861e+00  2.034544e-01  3.501704e-01 -5.616243e-01 -1.200654e+00 -2.580062e-01  1.123292e+00  1.828591e-01 -1.478351e+00 -1.210534e-01  8.319620e-01 -1.365909e+00 -4.159318e-01 -3.280376e-04  1.712962e-01  2.414569e-02  4.786639e-02 -2.549345e-02  1.276830e+00  6.469890e-01 -2.261432e-01 -1.434950e-02 -5.240848e-01  3.449478e-02  2.460362e-01 -5.539156e-01  3.194285e-01  5.772921e-01 -2.726900e-01  5.833490e-02 -1.069078e-01  2.550085e-01  3.632337e-01 -9.396521e-01  4.525420e-01 -2.750582e-01 -1.506168e-02  1.745221e-01 -3.495960e-01  2.955254e-01  3.203121e-01 -1.547328e-01 -2.191959e-01 -4.001178e-01 -4.019916e-01  2.334537e-01  3.591430e-01 -1.837406e-01 -1.927349e-02 -4.408582e-02 -9.097716e-02  6.886309e-02  3.845808e-01  2.711035e-01 -1.381485e-01  4.057315e-02  1.015225e-01  2.000000e+00
 2.708080e+00 -1.385677e+00 -7.247846e-02  3.690263e-01  6.360829e-01  1.828798e+00 -2.293099e+00  3.182553e-01 -1.559075e+00 -1.568087e+00  1.071150e+00 -1.999894e+00 -5.798235e-01 -1.827510e+00 -1.485292e+00 -2.721313e+00 -7.820924e-03 -1.972174e+00 -6.308861e-01  5.760209e-01 -5.271932e-01 -8.326320e-01 -9.658394e-01  2.164988e+00  3.975408e-01  3.224462e-01 -2.552983e+00  1.639212e+00 -9.302485e-01 -1.566360e+00 -1.669600e+00 -5.980783e-02 -8.553261e-01  2.478048e-01  8.461269e-01  1.393951e-01  2.998941e-01 -7.609572e-02 -6.711099e-02  5.639323e-01  1.163644e-01 -7.819214e-03 -9.113033e-01  4.284125e-02  3.771913e-01  6.266667e-01  1.035422e+00 -3.034706e-01 -7.436676e-01  1.880572e-01  3.122122e-01 -5.801889e-01  1.535356e-01  1.108701e+00 -5.331338e-02  1.423531e-01  1.831327e-01 -4.711797e-01  1.020375e+00  9.900190e-02  1.972020e-01 -1.071918e-01 -9.307708e-01  1.711488e-01 -1.213095e-01  2.779150e-01  8.002237e-01  7.246998e-01  1.135549e+00 -1.306017e-01 -2.889144e-01 -5.008001e-01 -4.848235e-01  6.154896e-01  1.114987e+00 -9.538213e-02  3.192733e-01  2.101284e-01  1.708056e-01 -5.219439e-01  5.676717e-01  3.422101e-02 -4.668651e-01 -8.787330e-03 -3.968183e-01 -2.166460e-01  1.446930e-01  3.076127e-01  2.124248e-01  2.127713e-01  2.263756e-01 -3.541648e-01  4.272927e-01 -1.299430e-01  1.049818e-01 -2.030092e-01 -4.368793e-02  1.151230e-01 -4.681332e-02  2.126619e-02  2.000000e+00
 5.834517e+00  1.082553e+00 -2.282154e+00 -4.723546e-02  5.184970e-02 -3.619702e-01  2.446766e+00 -1.650577e+00 -2.911334e-01  8.436583e-01  8.154567e-01 -3.438134e-01  6.332301e-01  5.430108e-01 -1.558676e-01 -1.876984e+00  7.058068e-01 -8.455198e-01 -5.061230e-01 -1.174988e+00 -1.670153e+00 -2.784586e-01  1.117682e+00  5.740841e-01 -9.013519e-02  7.662139e-01  1.245931e-01 -1.893456e+00  3.392993e+00 -1.217174e+00 -9.665490e-01 -3.685287e-01 -2.096042e-01  1.635984e-01  3.115649e-01 -9.252751e-01 -1.318184e+00 -3.274032e-01 -8.587950e-01  2.248608e+00 -1.038797e+00 -8.034540e-01  5.116494e-01 -3.260378e-01 -1.308301e-01 -1.109750e-01 -7.640000e-01  7.308548e-01  1.084179e+00 -7.832360e-02  4.367599e-01 -1.337402e-01  6.929485e-01  2.961341e-01 -1.084990e+00  1.254149e+00 -7.750929e-01 -2.571115e-01  4.355680e-01 -2.978333e-01  2.278687e-01 -3.552480e-01  3.721650e-01 -7.156036e-01  5.883632e-01 -1.833402e-01  2.112584e-01  4.360188e-01  1.900923e-01  1.473052e-01  4.130948e-01  1.110909e-01  9.857308e-02 -4.061371e-01  4.128384e-01  3.300205e-01  5.745567e-02  5.890484e-02  2.364612e-01  2.511399e-01 -2.295249e-02  8.206130e-02 -1.558453e-01 -9.904507e-02  8.708686e-04  5.045253e-02 -2.394641e-01 -2.642522e-01 -4.854426e-01  1.279666e-01  6.144966e-01  2.479961e-01  1.678500e-02  1.435863e-01  9.256568e-02 -1.633174e-01 -1.285028e-01  1.818652e-01  1.354645e-02  6.223458e-02  2.000000e+00
-1.879288e+00 -2.121747e+00  9.516478e-01 -9.748103e-01 -4.382986e-01  1.677806e-02 -2.130686e+00  8.119362e-01  2.311576e+00 -3.980373e+00 -4.739125e-01  4.425665e-01  3.842529e-01 -3.063712e-01  8.977779e-01  1.323786e+00  1.161293e+00 -2.005625e+00 -1.630261e+00  3.105941e-01  1.271547e+00  6.758305e-01 -2.076355e-01  8.667367e-01  1.842110e-01  3.938216e-01 -8.841180e-01 -1.415411e+00 -5.170758e-01  7.737396e-01  1.555176e+00  7.417987e-01 -1.694751e+00  2.094977e-03 -8.179011e-02  3.018639e-01  1.100466e-01  3.578025e-01  1.037073e+00  5.941090e-01  1.908202e-01  3.445772e-01  4.949337e-02 -2.790619e-01 -6.201694e-01 -6.028875e-01 -3.639483e-01  4.852480e-01 -3.072962e-02  2.498295e-01 -6.817614e-01  4.487279e-01 -1.996245e-01 -1.523432e-01  4.067481e-01 -2.889199e-01 -1.725197e-01 -1.516922e-01 -6.404854e-01 -2.538453e-01  4.006228e-01  1.372780e-01 -3.273759e-01  3.552364e-01  1.494893e-01  1.162203e+00  3.357649e-01 -3.803175e-02 -3.620242e-02  9.737430e-02 -8.120049e-01  1.554123e-01 -5.243918e-01  5.892049e-01 -2.907490e-01 -5.682849e-01 -6.212131e-01 -4.114804e-01 -1.936934e-02  1.018634e-01  7.327289e-01 -6.267473e-01  3.163840e-01 -4.016712e-02 -4.940380e-01 -1.769203e-01 -4.873356e-01 -2.913145e-02  4.766900e-01  9.661438e-02  3.319019e-01  4.026865e-01 -5.073519e-02  2.008950e-01  9.386624e-02 -2.039154e-01  6.603796e-02 -8.038722e-02  1.395384e-02 -1.810792e-02  2.000000e+00
-7.377896e-01  2.608783e+00  3.322922e+00  1.315329e+00 -2.832758e-01  2.262473e+00  2.327083e+00 -3.122463e+00 -2.731692e+00  1.612607e+00 -7.077129e-01  1.449551e+00  1.904023e+00 -1.239531e+00  2.333974e-01  1.243148e+00  1.110452e+00 -9.620977e-02  1.863525e+00  8.209368e-02 -5.062905e-01  7.218459e-01  2.350773e-01 -1.613759e+00  8.327548e-01 -1.022365e+00 -1.095838e+00 -8.236601e-02 -5.864546e-01 -2.444439e-01  9.993733e-01 -5.816550e-02  8.803943e-01 -6.955669e-01  2.554954e-01 -2.187996e-01 -1.292461e+00  6.613899e-01 -8.266871e-01  6.241906e-01  2.991683e-01  8.869638e-01  7.060381e-01 -3.994207e-01 -5.913312e-01  6.659753e-01 -8.673797e-02 -1.033557e+00 -1.375753e+00  3.367270e-01 -6.016683e-01  1.323456e+00 -2.713532e-01 -1.187519e-01 -1.863590e-01  7.897801e-01  6.603487e-02  7.290116e-01 -1.090294e+00 -7.151999e-02  2.734186e-01 -2.457208e-01 -2.578107e-01 -1.042833e+00 -8.511058e-01 -1.470405e-01 -9.212266e-03  1.044459e-01 -2.290087e-01 -2.017101e-01  8.094727e-02 -1.304677e-01  4.985379e-01 -6.825582e-01 -2.951254e-01 -8.569147e-02  3.176988e-01 -3.244049e-02 -9.198169e-01 -3.177113e-01  3.471953e-01 -1.201561e-01 -2.106236e-01  4.706964e-01 -9.202442e-02  5.841251e-02 -6.992589e-02  1.094492e-01  8.568009e-02 -4.856959e-02  3.025404e-01  3.041141e-01 -1.510935e-01 -1.324604e-01 -1.025367e-01 -2.256803e-01 -1.833419e-01  2.295275e-02 -1.617771e-01 -1.171168e-02  2.000000e+00
 5.617732e+00  1.907951e+00 -2.793155e-01 -9.831576e-02  5.513946e-01  1.063046e+00 -1.311018e+00 -1.024231e+00 -8.020583e-01  1.600016e+00 -1.118467e+00 -9.219284e-01  4.678174e-01 -3.932638e-01  1.091677e+00  1.449823e+00  7.037340e-02  2.137923e-01 -1.105915e+00 -2.089266e+00 -6.897676e-01 -4.493741e-01  2.439620e-01 -7.000694e-01  3.072182e-01 -2.296692e-01 -1.336797e+00  8.714630e-01  7.287272e-01 -1.122180e+00 -9.635251e-01 -1.125099e-01  7.201037e-01  3.698043e-01  2.445426e+00  1.431234e+00 -4.715490e-01 -1.786732e-01  2.052794e-01  9.418147e-01 -1.022052e-01 -1.115737e+00 -2.077514e-03  1.332105e+00  7.555914e-01  3.426174e-01  1.817059e-01  1.473668e+00 -1.191291e+00  2.753454e-01 -6.918222e-01  3.843979e-01 -2.403438e-02  5.013394e-02  7.920861e-01 -5.495825e-01  1.503357e+00 -6.225221e-01 -5.439911e-01  8.344947e-01 -5.745297e-01 -4.271939e-01 -4.939944e-01  3.657967e-01  9.711887e-02  1.398977e-01 -3.611777e-01  2.970869e-01 -3.973919e-02  2.304918e-01  3.081344e-01  1.545624e-01  4.839695e-01 -7.075450e-01  2.476666e-01  6.970022e-05 -4.778452e-01 -6.872154e-01 -3.379992e-02  5.433905e-01  5.001297e-01 -2.926963e-01 -4.018590e-02 -2.452216e-01  3.915422e-01  2.260715e-01 -3.872962e-01 -1.872624e-01 -6.408220e-02 -3.703613e-01  3.810113e-03 -1.278399e-01 -1.859495e-01  3.266217e-01  1.353520e-01  1.124333e-01  4.063155e-02 -2.579111e-02  1.284858e-01 -6.112473e-02  2.000000e+00
 3.947777e+00 -2.837857e+00  3.104049e+00 -3.010541e-01 -2.727262e-01 -3.009371e+00  3.044916e+00  4.917427e-01  6.760712e-01  9.786385e-01 -2.927841e-02 -1.589842e+00  2.546807e-02  2.253293e+00  6.508422e-01  6.644890e-01  1.569499e+00  1.623471e+00 -1.220136e+00 -1.019160e+00  6.092897e-01 -4.777935e-01  7.985618e-01 -2.189316e-01  1.155380e-02 -3.368890e-01 -3.961063e-01  9.173337e-01  1.864316e-01 -2.360511e-01  6.998542e-01 -3.857958e-01  5.025199e-01 -1.497680e+00  1.030586e-01  4.919277e-01 -2.891110e-01 -8.313674e-01 -8.211816e-01 -1.316658e-01  1.358849e+00  8.912696e-01  1.653482e+00 -9.521553e-01  5.808128e-01  1.415289e+00  2.265547e-01 -8.101179e-03  1.129635e+00 -4.152085e-01 -1.720269e-01  5.555740e-01 -6.235938e-01  1.355512e-01  4.202053e-01  1.080836e+00 -3.158765e-01  2.352664e-01  2.892488e-01 -9.579871e-01 -3.834222e-02 -4.582426e-01 -2.867083e-01 -9.285392e-01  5.256901e-01 -3.785835e-01 -7.275212e-02 -1.012208e+00  6.840455e-01 -6.451256e-01 -5.879797e-01 -5.155842e-01 -5.225880e-01  7.529929e-03  2.927789e-01 -4.353967e-01 -7.372570e-01  2.950683e-01  8.241264e-02  1.364311e-01  1.615640e-01 -5.803160e-01  6.124647e-01 -7.517331e-03 -2.972189e-02  3.217445e-01 -1.470936e-01 -2.667531e-01 -2.879984e-01  2.341798e-01 -4.105896e-01  3.910990e-02  1.732993e-02 -9.841437e-02  4.281476e-01 -6.553257e-02 -2.114006e-01 -3.165140e-01 -1.701511e-02  6.440278e-02  2.000000e+00
-1.638558e+00  1.897726e+00 -9.794995e-01 -3.114676e+00  8.626068e-01  2.133405e+00  1.200083e+00  7.789278e-01 -9.426694e-01 -1.051023e+00 -1.264986e+00  5.006776e-01  1.591342e-01  1.962357e+00  1.759992e+00  1.060665e+00 -1.563502e+00 -9.596791e-01  3.591738e-02 -8.203856e-01 -2.133502e+00 -7.986211e-01 -4.625792e-01  1.452896e+00  9.468629e-02  9.548283e-01  1.408348e-01  2.007014e+00  9.378066e-02  1.181052e+00 -1.722011e+00 -3.011835e-01 -1.176621e+00 -9.788401e-01  7.545963e-02 -9.200237e-01 -5.306960e-01 -2.676639e-02 -1.496023e+00  1.824556e-02  1.194529e+00 -4.126294e-02 -1.930710e-01 -1.752023e+00  2.603239e-02  7.415314e-01 -7.155919e-01  1.390390e-01  1.793674e-02  1.268958e+00 -4.977961e-01  3.742137e-01 -5.429387e-01  4.173823e-01 -4.965316e-01 -1.578874e+00  2.006340e-01  4.198905e-01  3.207699e-01 -2.712167e-01  4.639479e-01  5.332243e-01  6.956273e-01  6.336288e-01 -4.132296e-01  6.818868e-01 -1.122543e+00  6.888057e-01  3.349047e-02 -1.310297e-01  9.368443e-01 -1.714892e-01  3.462460e-01  6.684719e-01 -2.457088e-01  4.859496e-01  4.154943e-01  1.536712e-01  5.244303e-01  6.587384e-02  1.561829e-01 -2.335445e-01  2.264977e-01  5.728034e-02 -3.184186e-01  8.172241e-01 -2.130614e-01  1.106713e-01 -1.307658e-01 -3.881071e-01  1.033818e-01 -1.301986e-01  1.282326e-02  9.865148e-03 -2.042736e-01 -5.420140e-02 -1.536931e-01 -4.901815e-02  1.313863e-01 -2.228732e-02  2.000000e+00
